8,4,1,0,-5.44,-6.78,3.12,-0.23,0.69,-0.15,-3.73,71.01,-0.48
65,4,1,57,-5.99,-6.76,3.44,-0.21,0.69,-0.15,-5.24,82.99,-2.93
122,4,1,114,-6.70,-7.64,4.12,-0.20,0.68,-0.17,-5.08,59.40,-1.65
179,4,1,171,-6.09,-7.02,3.67,-0.18,0.68,-0.19,-4.37,34.15,-0.97
236,4,1,228,-6.84,-7.04,4.55,-0.18,0.68,-0.18,-2.97,10.33,0.98
293,4,1,285,-6.03,-6.96,3.77,-0.17,0.68,-0.18,-2.17,-1.09,2.66
350,4,1,342,-6.23,-7.28,4.02,-0.17,0.69,-0.18,-2.19,6.85,2.66
407,4,1,399,-10.08,-9.10,3.29,-0.18,0.68,-0.18,1.72,-51.28,9.94
464,4,1,456,-8.78,-9.79,1.22,-0.19,0.69,-0.17,8.49,-167.73,21.01
521,4,1,513,-6.76,-13.17,2.73,-0.23,0.68,-0.13,14.95,-244.54,26.92
578,4,1,570,-2.64,-6.36,19.60,-0.26,0.70,-0.11,29.36,-197.79,32.60
635,4,1,627,4.10,-7.48,-5.51,-0.27,0.71,-0.06,83.88,-52.42,51.91
692,4,1,684,3.70,-6.15,7.73,-0.26,0.73,-0.04,149.33,107.77,57.64
749,4,1,741,-3.14,-2.43,7.14,-0.22,0.76,-0.01,217.98,286.68,7.53
806,4,1,798,-14.77,-1.80,14.85,-0.21,0.76,-0.01,192.08,286.68,-139.71
863,4,1,855,-17.08,-6.45,2.60,-0.22,0.74,-0.04,45.88,286.68,-184.89
920,4,1,912,-6.55,-6.27,2.80,-0.24,0.73,-0.07,-0.88,-40.86,-112.32
977,4,1,969,-3.37,-6.44,4.63,-0.29,0.70,-0.06,-6.89,-85.46,-55.06
1034,4,1,1026,-3.58,-6.02,8.23,-0.31,0.71,-0.05,3.59,8.63,-12.28
1091,4,1,1083,-4.30,-5.76,7.13,-0.30,0.71,-0.06,11.92,69.22,21.87
1148,4,1,1140,-3.28,-6.14,5.76,-0.30,0.71,-0.07,7.57,25.88,46.39
1205,4,1,1197,-2.96,-6.13,4.06,-0.27,0.72,-0.07,-14.09,-79.56,67.67
1262,4,1,1254,-5.08,-5.60,5.40,-0.26,0.73,-0.05,-43.37,-151.99,83.75
1319,4,1,1311,-8.34,-5.15,6.37,-0.25,0.73,-0.03,-74.35,-280.02,96.21
1376,4,1,1368,-7.00,-4.96,5.35,-0.24,0.74,-0.02,-105.54,-244.13,92.65
1433,4,1,1425,-6.83,-6.77,5.50,-0.22,0.74,-0.03,-124.81,-219.57,83.03
1490,4,1,1482,-4.51,-6.98,2.80,-0.22,0.75,-0.06,-130.98,-154.82,66.42
1547,4,1,1539,-5.94,-7.94,3.56,-0.21,0.74,-0.08,-121.62,-90.22,57.06
1604,4,1,1596,-5.58,-9.85,1.86,-0.20,0.72,-0.12,-98.34,-19.15,53.56
1661,4,1,1653,0.94,-15.90,-19.51,-0.18,0.71,-0.14,-65.40,-139.83,30.97
1718,4,1,1710,-11.64,-10.66,3.47,-0.20,0.70,-0.15,-53.14,-22.61,21.06
1775,4,1,1767,-2.03,-8.87,5.60,-0.20,0.70,-0.16,-32.61,-22.31,14.92
1832,4,1,1824,-9.05,-5.42,2.21,-0.20,0.69,-0.16,-19.46,-1.36,8.24
1889,4,1,1881,-6.28,-7.35,2.26,-0.20,0.68,-0.19,-9.62,-11.58,5.49
1946,4,1,1938,-6.37,-8.17,1.79,-0.20,0.69,-0.17,-1.72,4.96,1.63
2003,4,1,1995,-6.23,-7.44,2.81,-0.20,0.68,-0.17,-1.22,1.72,2.92
2060,4,1,2052,-6.71,-7.06,3.34,-0.20,0.68,-0.18,-3.88,-19.12,5.38
2142,4,2,0,-5.90,-7.40,3.96,-0.21,0.68,-0.16,-10.73,-52.40,10.89
2200,4,2,58,-11.05,-5.63,-1.87,-0.21,0.68,-0.17,-16.40,-60.68,14.81
2257,4,2,115,0.29,-7.63,2.98,-0.24,0.67,-0.16,-20.28,-83.19,19.06
2314,4,2,172,-3.46,-7.99,2.65,-0.24,0.67,-0.18,-20.93,-34.91,13.59
2371,4,2,229,-7.30,-5.81,4.86,-0.24,0.68,-0.17,-12.60,43.59,4.66
2428,4,2,286,-6.25,-6.64,3.24,-0.24,0.67,-0.18,-5.50,13.58,2.04
2485,4,2,343,-6.73,-8.73,1.25,-0.23,0.67,-0.18,-5.46,26.28,0.67
2542,4,2,400,-6.71,-9.78,0.69,-0.23,0.67,-0.18,-1.69,-52.64,7.52
2599,4,2,457,-5.13,-9.47,2.35,-0.23,0.67,-0.18,4.22,-70.12,7.04
2656,4,2,514,-6.35,-11.39,0.15,-0.25,0.68,-0.16,14.52,-54.92,7.74
