8,7,1,0,-8.33,-6.67,-7.82,-0.30,0.68,0.14,9.88,-8.22,1.88
65,7,1,57,-8.70,-4.59,3.35,-0.30,0.68,0.15,7.35,-13.61,7.25
122,7,1,114,-5.86,-6.34,4.99,-0.30,0.69,0.16,5.75,-54.93,7.64
179,7,1,171,-4.46,-4.52,2.61,-0.30,0.68,0.16,-0.95,2.84,5.80
236,7,1,228,-4.81,-5.81,-3.70,-0.30,0.68,0.16,-3.34,-36.30,2.48
293,7,1,285,-7.66,-3.17,9.31,-0.28,0.69,0.18,-6.29,-27.97,3.26
350,7,1,342,-7.61,-9.49,-3.62,-0.27,0.69,0.17,-5.67,-26.02,3.05
407,7,1,399,-7.16,-7.11,-1.10,-0.28,0.69,0.18,-3.67,-51.00,1.65
464,7,1,456,-6.33,-7.05,-0.75,-0.27,0.68,0.19,-5.60,-32.64,0.09
521,7,1,513,-6.13,-6.94,-1.19,-0.27,0.68,0.20,-4.29,-48.71,-2.43
578,7,1,570,-6.38,-6.90,-1.20,-0.25,0.68,0.20,-3.02,-34.22,-4.70
635,7,1,627,-7.06,-6.51,-2.15,-0.25,0.68,0.20,-2.97,-1.42,-6.10
692,7,1,684,-7.85,-6.72,-1.87,-0.26,0.68,0.20,-3.69,-8.70,-5.54
749,7,1,741,-7.01,-6.46,-3.19,-0.26,0.68,0.19,-5.59,-6.04,-5.49
806,7,1,798,-6.53,-6.89,-2.66,-0.25,0.68,0.21,-6.97,-10.76,-6.97
863,7,1,855,-6.32,-6.60,-2.53,-0.25,0.68,0.20,-8.93,4.74,-8.30
920,7,1,912,-7.50,-7.28,-3.22,-0.27,0.69,0.19,-11.44,24.98,-7.94
977,7,1,969,-10.37,-6.89,-3.34,-0.27,0.69,0.18,-13.61,4.91,-6.86
1034,7,1,1026,-3.76,-6.49,-1.48,-0.28,0.69,0.18,-16.69,-7.19,-6.00
1091,7,1,1083,-7.70,-8.47,-2.85,-0.28,0.69,0.17,-18.34,38.90,-4.13
1148,7,1,1140,-10.32,-7.20,0.14,-0.27,0.70,0.16,-19.98,29.19,3.45
1205,7,1,1197,-6.09,-5.56,1.44,-0.27,0.70,0.16,-21.06,-26.20,3.46
1262,7,1,1254,-9.63,-6.95,-4.40,-0.27,0.70,0.15,-23.72,-6.67,3.35
1319,7,1,1311,-8.10,-4.33,2.34,-0.27,0.70,0.15,-23.23,-36.47,3.32
1376,7,1,1368,-7.07,-5.59,-0.39,-0.27,0.71,0.15,-22.36,-18.15,3.91
1433,7,1,1425,-10.96,-7.06,-1.19,-0.27,0.71,0.14,-21.45,-3.92,7.28
1490,7,1,1482,-8.52,-6.67,-0.31,-0.27,0.71,0.14,-19.38,-45.97,8.98
1547,7,1,1539,-6.20,-7.26,0.06,-0.26,0.71,0.14,-17.98,-27.96,11.49
1604,7,1,1596,-5.89,-6.20,-1.60,-0.25,0.72,0.14,-15.15,-21.64,12.43
1661,7,1,1653,-7.10,-7.30,0.28,-0.25,0.71,0.14,-12.43,1.28,13.09
1718,7,1,1710,-6.32,-8.58,0.84,-0.25,0.72,0.13,-8.98,-14.67,14.04
1775,7,1,1767,-5.13,-7.90,0.31,-0.23,0.72,0.13,-5.02,-29.54,14.40
1832,7,1,1824,-9.94,-7.62,-2.01,-0.23,0.72,0.14,-4.10,-14.75,12.57
1889,7,1,1881,-10.23,-7.31,-0.03,-0.22,0.73,0.13,-4.63,-14.41,14.20
1946,7,1,1938,-1.52,-8.00,0.80,-0.23,0.73,0.14,-7.18,-11.62,17.44
2003,7,1,1995,-6.06,-7.08,-2.06,-0.22,0.74,0.14,-6.53,-19.77,18.86
2060,7,1,2052,-2.99,-5.60,1.89,-0.20,0.73,0.14,-5.57,-24.04,17.17
2142,7,2,0,-9.11,-9.66,-5.43,-0.20,0.74,0.13,-4.61,-1.42,15.71
2199,7,2,57,-7.47,-6.24,1.09,-0.18,0.74,0.14,-4.76,13.88,17.02
2256,7,2,114,-5.82,-7.12,1.15,-0.19,0.75,0.13,-3.99,12.58,17.06
2313,7,2,171,-11.48,-3.89,-1.87,-0.18,0.74,0.13,1.44,12.35,15.02
2370,7,2,228,-10.37,-7.52,2.54,-0.18,0.75,0.13,-0.74,-37.59,11.51
2427,7,2,285,4.79,-8.63,-5.44,-0.18,0.75,0.13,-0.88,22.74,10.30
2484,7,2,342,-6.39,-7.98,-4.52,-0.18,0.75,0.13,-2.70,21.44,2.61
2541,7,2,399,-7.72,-6.59,-3.24,-0.18,0.75,0.13,-4.39,-24.56,-0.62
2598,7,2,456,3.72,-7.90,-6.70,-0.18,0.75,0.13,-1.70,-27.30,-2.54
2655,7,2,513,-8.49,-9.64,1.49,-0.17,0.74,0.13,-3.75,21.06,-3.45
2712,7,2,570,-4.20,-10.97,-3.63,-0.18,0.74,0.12,-5.53,42.30,-2.00
2769,7,2,627,-7.70,-7.74,-0.16,-0.19,0.74,0.11,-3.91,28.39,-1.51
